scenario_id,entry_point,source_service,source_business,destination,method,path,action,role,device_trust,purpose,data_grade,claimed_source_service,claimed_source_business,signature_mode,violation_type,expected_broad_policy,expected_finegrained_policy,mode,run_id,experiment_run_id,attempt_id,status_code,actual,expected,matches_expected,latency_ms,error
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,4,segmentation_only-20260814T155325Z,A05-r004,200,allow,allow,true,19.365900,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,5,segmentation_only-20260814T155325Z,A05-r005,200,allow,allow,true,19.861200,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,6,segmentation_only-20260814T155325Z,A05-r006,200,allow,allow,true,21.093600,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,7,segmentation_only-20260814T155325Z,A05-r007,200,allow,allow,true,19.727300,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,8,segmentation_only-20260814T155325Z,A05-r008,200,allow,allow,true,19.081500,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,9,segmentation_only-20260814T155325Z,A05-r009,200,allow,allow,true,19.175000,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,10,segmentation_only-20260814T155325Z,A05-r010,200,allow,allow,true,19.089600,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,11,segmentation_only-20260814T155325Z,A05-r011,200,allow,allow,true,20.429400,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,12,segmentation_only-20260814T155325Z,A05-r012,200,allow,allow,true,20.772600,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,13,segmentation_only-20260814T155325Z,A05-r013,200,allow,allow,true,18.881900,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,14,segmentation_only-20260814T155325Z,A05-r014,200,allow,allow,true,22.372400,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,15,segmentation_only-20260814T155325Z,A05-r015,200,allow,allow,true,22.694400,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,16,segmentation_only-20260814T155325Z,A05-r016,200,allow,allow,true,19.866300,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,17,segmentation_only-20260814T155325Z,A05-r017,200,allow,allow,true,17.758400,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,18,segmentation_only-20260814T155325Z,A05-r018,200,allow,allow,true,18.477500,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,19,segmentation_only-20260814T155325Z,A05-r019,200,allow,allow,true,18.993800,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,20,segmentation_only-20260814T155325Z,A05-r020,200,allow,allow,true,19.255400,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,21,segmentation_only-20260814T155325Z,A05-r021,200,allow,allow,true,19.200300,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,22,segmentation_only-20260814T155325Z,A05-r022,200,allow,allow,true,18.540600,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,23,segmentation_only-20260814T155325Z,A05-r023,200,allow,allow,true,20.762100,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,24,segmentation_only-20260814T155325Z,A05-r024,200,allow,allow,true,18.963800,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,25,segmentation_only-20260814T155325Z,A05-r025,200,allow,allow,true,19.030600,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,26,segmentation_only-20260814T155325Z,A05-r026,200,allow,allow,true,20.032600,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,27,segmentation_only-20260814T155325Z,A05-r027,200,allow,allow,true,18.136000,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,28,segmentation_only-20260814T155325Z,A05-r028,200,allow,allow,true,19.414500,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,29,segmentation_only-20260814T155325Z,A05-r029,200,allow,allow,true,17.766600,
A05,call,approval,approval,loan,GET,/loan-review/CASE-0001,read_review_package,loan_approver,trusted,loan_approval,S,,,,,allow,allow,segmentation_only,30,segmentation_only-20260814T155325Z,A05-r030,200,allow,allow,true,19.160800,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,segmentation_only,1,segmentation_only-20260814T155325Z,U01-r001,200,allow,allow,true,22.598900,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,segmentation_only,2,segmentation_only-20260814T155325Z,U01-r002,200,allow,allow,true,20.085700,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,segmentation_only,3,segmentation_only-20260814T155325Z,U01-r003,200,allow,allow,true,21.218000,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,segmentation_only,4,segmentation_only-20260814T155325Z,U01-r004,200,allow,allow,true,18.891200,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,segmentation_only,5,segmentation_only-20260814T155325Z,U01-r005,200,allow,allow,true,21.540800,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,segmentation_only,6,segmentation_only-20260814T155325Z,U01-r006,200,allow,allow,true,20.373500,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,segmentation_only,7,segmentation_only-20260814T155325Z,U01-r007,200,allow,allow,true,20.736700,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,segmentation_only,8,segmentation_only-20260814T155325Z,U01-r008,200,allow,allow,true,20.420800,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,segmentation_only,9,segmentation_only-20260814T155325Z,U01-r009,200,allow,allow,true,19.681000,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,segmentation_only,10,segmentation_only-20260814T155325Z,U01-r010,200,allow,allow,true,18.564200,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,segmentation_only,11,segmentation_only-20260814T155325Z,U01-r011,200,allow,allow,true,18.397800,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,segmentation_only,12,segmentation_only-20260814T155325Z,U01-r012,200,allow,allow,true,18.040900,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,segmentation_only,13,segmentation_only-20260814T155325Z,U01-r013,200,allow,allow,true,20.401900,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,segmentation_only,14,segmentation_only-20260814T155325Z,U01-r014,200,allow,allow,true,19.395400,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,segmentation_only,15,segmentation_only-20260814T155325Z,U01-r015,200,allow,allow,true,18.474700,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,segmentation_only,16,segmentation_only-20260814T155325Z,U01-r016,200,allow,allow,true,18.832800,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,segmentation_only,17,segmentation_only-20260814T155325Z,U01-r017,200,allow,allow,true,22.976600,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,segmentation_only,18,segmentation_only-20260814T155325Z,U01-r018,200,allow,allow,true,20.607800,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,segmentation_only,19,segmentation_only-20260814T155325Z,U01-r019,200,allow,allow,true,19.813000,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,segmentation_only,20,segmentation_only-20260814T155325Z,U01-r020,200,allow,allow,true,19.590100,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,segmentation_only,21,segmentation_only-20260814T155325Z,U01-r021,200,allow,allow,true,21.153500,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,segmentation_only,22,segmentation_only-20260814T155325Z,U01-r022,200,allow,allow,true,19.791800,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,segmentation_only,23,segmentation_only-20260814T155325Z,U01-r023,200,allow,allow,true,19.438000,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,segmentation_only,24,segmentation_only-20260814T155325Z,U01-r024,200,allow,allow,true,19.488800,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,segmentation_only,25,segmentation_only-20260814T155325Z,U01-r025,200,allow,allow,true,21.725800,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,segmentation_only,26,segmentation_only-20260814T155325Z,U01-r026,200,allow,allow,true,19.492400,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,segmentation_only,27,segmentation_only-20260814T155325Z,U01-r027,200,allow,allow,true,18.585100,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,segmentation_only,28,segmentation_only-20260814T155325Z,U01-r028,200,allow,allow,true,19.279100,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,segmentation_only,29,segmentation_only-20260814T155325Z,U01-r029,200,allow,allow,true,21.589200,
U01,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_approver,trusted,loan_screening,S,,,,role_mismatch,allow,deny,segmentation_only,30,segmentation_only-20260814T155325Z,U01-r030,200,allow,allow,true,19.503900,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,segmentation_only,1,segmentation_only-20260814T155325Z,U02-r001,200,allow,allow,true,20.174500,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,segmentation_only,2,segmentation_only-20260814T155325Z,U02-r002,200,allow,allow,true,19.549100,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,segmentation_only,3,segmentation_only-20260814T155325Z,U02-r003,200,allow,allow,true,22.865300,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,segmentation_only,4,segmentation_only-20260814T155325Z,U02-r004,200,allow,allow,true,19.151000,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,segmentation_only,5,segmentation_only-20260814T155325Z,U02-r005,200,allow,allow,true,20.302500,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,segmentation_only,6,segmentation_only-20260814T155325Z,U02-r006,200,allow,allow,true,19.222800,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,segmentation_only,7,segmentation_only-20260814T155325Z,U02-r007,200,allow,allow,true,18.914300,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,segmentation_only,8,segmentation_only-20260814T155325Z,U02-r008,200,allow,allow,true,17.920500,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,segmentation_only,9,segmentation_only-20260814T155325Z,U02-r009,200,allow,allow,true,17.707200,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,segmentation_only,10,segmentation_only-20260814T155325Z,U02-r010,200,allow,allow,true,20.956500,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,segmentation_only,11,segmentation_only-20260814T155325Z,U02-r011,200,allow,allow,true,19.018900,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,segmentation_only,12,segmentation_only-20260814T155325Z,U02-r012,200,allow,allow,true,18.410300,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,segmentation_only,13,segmentation_only-20260814T155325Z,U02-r013,200,allow,allow,true,18.603300,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,segmentation_only,14,segmentation_only-20260814T155325Z,U02-r014,200,allow,allow,true,18.571500,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,segmentation_only,15,segmentation_only-20260814T155325Z,U02-r015,200,allow,allow,true,19.220200,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,segmentation_only,16,segmentation_only-20260814T155325Z,U02-r016,200,allow,allow,true,18.519600,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,segmentation_only,17,segmentation_only-20260814T155325Z,U02-r017,200,allow,allow,true,17.545800,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,segmentation_only,18,segmentation_only-20260814T155325Z,U02-r018,200,allow,allow,true,18.775600,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,segmentation_only,19,segmentation_only-20260814T155325Z,U02-r019,200,allow,allow,true,20.101900,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,segmentation_only,20,segmentation_only-20260814T155325Z,U02-r020,200,allow,allow,true,20.105700,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,segmentation_only,21,segmentation_only-20260814T155325Z,U02-r021,200,allow,allow,true,18.907800,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,segmentation_only,22,segmentation_only-20260814T155325Z,U02-r022,200,allow,allow,true,21.729500,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,segmentation_only,23,segmentation_only-20260814T155325Z,U02-r023,200,allow,allow,true,18.998500,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,segmentation_only,24,segmentation_only-20260814T155325Z,U02-r024,200,allow,allow,true,19.298300,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,segmentation_only,25,segmentation_only-20260814T155325Z,U02-r025,200,allow,allow,true,20.610400,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,segmentation_only,26,segmentation_only-20260814T155325Z,U02-r026,200,allow,allow,true,21.234800,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,segmentation_only,27,segmentation_only-20260814T155325Z,U02-r027,200,allow,allow,true,19.994000,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,segmentation_only,28,segmentation_only-20260814T155325Z,U02-r028,200,allow,allow,true,18.082400,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,segmentation_only,29,segmentation_only-20260814T155325Z,U02-r029,200,allow,allow,true,21.488500,
U02,call,loan,loan,customer,GET,/customer-profile/CASE-0001,read_customer_profile,loan_reviewer,trusted,loan_approval,S,,,,purpose_mismatch,allow,deny,segmentation_only,30,segmentation_only-20260814T155325Z,U02-r030,200,allow,allow,true,19.505800,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,segmentation_only,1,segmentation_only-20260814T155325Z,U03-r001,200,allow,allow,true,20.091400,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,segmentation_only,2,segmentation_only-20260814T155325Z,U03-r002,200,allow,allow,true,18.853500,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,segmentation_only,3,segmentation_only-20260814T155325Z,U03-r003,200,allow,allow,true,18.718300,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,segmentation_only,4,segmentation_only-20260814T155325Z,U03-r004,200,allow,allow,true,18.581100,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,segmentation_only,5,segmentation_only-20260814T155325Z,U03-r005,200,allow,allow,true,18.314900,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,segmentation_only,6,segmentation_only-20260814T155325Z,U03-r006,200,allow,allow,true,17.827900,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,segmentation_only,7,segmentation_only-20260814T155325Z,U03-r007,200,allow,allow,true,18.982100,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,segmentation_only,8,segmentation_only-20260814T155325Z,U03-r008,200,allow,allow,true,18.735100,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,segmentation_only,9,segmentation_only-20260814T155325Z,U03-r009,200,allow,allow,true,19.265800,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,segmentation_only,10,segmentation_only-20260814T155325Z,U03-r010,200,allow,allow,true,18.063100,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,segmentation_only,11,segmentation_only-20260814T155325Z,U03-r011,200,allow,allow,true,21.099200,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,segmentation_only,12,segmentation_only-20260814T155325Z,U03-r012,200,allow,allow,true,17.992500,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,segmentation_only,13,segmentation_only-20260814T155325Z,U03-r013,200,allow,allow,true,19.422500,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,segmentation_only,14,segmentation_only-20260814T155325Z,U03-r014,200,allow,allow,true,17.439500,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,segmentation_only,15,segmentation_only-20260814T155325Z,U03-r015,200,allow,allow,true,19.359800,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,segmentation_only,16,segmentation_only-20260814T155325Z,U03-r016,200,allow,allow,true,20.593200,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,segmentation_only,17,segmentation_only-20260814T155325Z,U03-r017,200,allow,allow,true,17.546700,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,segmentation_only,18,segmentation_only-20260814T155325Z,U03-r018,200,allow,allow,true,18.646000,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,segmentation_only,19,segmentation_only-20260814T155325Z,U03-r019,200,allow,allow,true,18.940400,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,segmentation_only,20,segmentation_only-20260814T155325Z,U03-r020,200,allow,allow,true,21.885200,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,segmentation_only,21,segmentation_only-20260814T155325Z,U03-r021,200,allow,allow,true,19.129800,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,segmentation_only,22,segmentation_only-20260814T155325Z,U03-r022,200,allow,allow,true,18.728800,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,segmentation_only,23,segmentation_only-20260814T155325Z,U03-r023,200,allow,allow,true,21.394300,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,segmentation_only,24,segmentation_only-20260814T155325Z,U03-r024,200,allow,allow,true,20.773900,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,segmentation_only,25,segmentation_only-20260814T155325Z,U03-r025,200,allow,allow,true,21.458400,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,segmentation_only,26,segmentation_only-20260814T155325Z,U03-r026,200,allow,allow,true,21.582400,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,segmentation_only,27,segmentation_only-20260814T155325Z,U03-r027,200,allow,allow,true,23.452100,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,segmentation_only,28,segmentation_only-20260814T155325Z,U03-r028,200,allow,allow,true,20.624700,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,segmentation_only,29,segmentation_only-20260814T155325Z,U03-r029,200,allow,allow,true,25.128700,
U03,call,loan,loan,customer,POST,/approval-requests,submit_for_approval,loan_reviewer,trusted,loan_approval,S,,,,action_mismatch,allow,deny,segmentation_only,30,segmentation_only-20260814T155325Z,U03-r030,200,allow,allow,true,24.834500,
