mode,experiment_run_id,flow,batch_id,request_id,status_code,latency_ms,error
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,183,200,15.073800,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,184,200,15.128400,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,185,200,15.388100,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,186,200,14.999300,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,187,200,14.875000,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,188,200,15.874500,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,189,200,16.295300,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,190,200,16.300900,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,191,200,15.292800,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,192,200,15.673400,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,193,200,19.782800,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,194,200,16.794500,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,195,200,15.610500,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,196,200,16.366400,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,197,200,17.911900,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,198,200,16.440900,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,199,200,16.358600,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,1,200,200,16.647500,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,1,200,19.523900,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,2,200,20.393900,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,3,200,16.998300,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,4,200,18.513600,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,5,200,14.887100,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,6,200,14.581700,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,7,200,14.695100,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,8,200,15.779100,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,9,200,15.062600,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,10,200,15.929000,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,11,200,15.394100,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,12,200,16.488900,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,13,200,15.478900,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,14,200,14.613100,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,15,200,15.683400,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,16,200,14.769600,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,17,200,14.966200,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,18,200,14.304700,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,19,200,15.217100,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,20,200,15.063700,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,21,200,14.659500,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,22,200,15.302700,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,23,200,15.802200,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,24,200,14.788100,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,25,200,14.717600,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,26,200,15.023900,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,27,200,15.078800,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,28,200,14.768900,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,29,200,14.815600,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,30,200,14.155500,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,31,200,14.624700,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,32,200,15.015400,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,33,200,14.562900,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,34,200,14.499600,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,35,200,14.627300,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,36,200,14.891400,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,37,200,14.667600,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,38,200,14.521600,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,39,200,14.541700,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,40,200,15.008100,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,41,200,14.307900,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,42,200,14.592500,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,43,200,14.492500,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,44,200,14.767400,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,45,200,15.046900,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,46,200,14.453000,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,47,200,15.084100,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,48,200,15.450700,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,49,200,14.990900,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,50,200,14.581700,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,51,200,15.695300,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,52,200,14.903100,
baseline,perf-baseline-20260814T012935Z,loan_to_customer,2,53,200,14.088200,
