mode,experiment_run_id,attempt_id,source_business,destination,role,purpose,action,path,method,status_code,actual,latency_ms,error,audit_decision,audit_reason,is_execution_error
policy_only,policyspace-policy_only-20260818T042603Z,PS-approval-credit-loan_approver-loan_screening,approval,credit,loan_approver,loan_screening,request_credit_assessment,/credit-assessment,POST,403,deny,6.401100,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-approval-credit-loan_reviewer-loan_approval,approval,credit,loan_reviewer,loan_approval,request_credit_assessment,/credit-assessment,POST,403,deny,7.374000,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-approval-credit-loan_reviewer-loan_screening,approval,credit,loan_reviewer,loan_screening,request_credit_assessment,/credit-assessment,POST,403,deny,6.914800,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-approval-customer-loan_approver-loan_approval,approval,customer,loan_approver,loan_approval,read_customer_profile,/customer-profile/CASE-0001,GET,403,deny,7.593100,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-approval-customer-loan_approver-loan_screening,approval,customer,loan_approver,loan_screening,read_customer_profile,/customer-profile/CASE-0001,GET,403,deny,7.075000,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-approval-customer-loan_reviewer-loan_approval,approval,customer,loan_reviewer,loan_approval,read_customer_profile,/customer-profile/CASE-0001,GET,403,deny,7.879500,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-approval-customer-loan_reviewer-loan_screening,approval,customer,loan_reviewer,loan_screening,read_customer_profile,/customer-profile/CASE-0001,GET,403,deny,8.594000,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-approval-loan-loan_approver-loan_approval,approval,loan,loan_approver,loan_approval,read_review_package,/loan-review/CASE-0001,GET,200,allow,16.498400,,allow,role_based_microsegment_policy,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-approval-loan-loan_approver-loan_screening,approval,loan,loan_approver,loan_screening,read_review_package,/loan-review/CASE-0001,GET,403,deny,8.566800,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-approval-loan-loan_reviewer-loan_approval,approval,loan,loan_reviewer,loan_approval,read_review_package,/loan-review/CASE-0001,GET,403,deny,8.740400,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-approval-loan-loan_reviewer-loan_screening,approval,loan,loan_reviewer,loan_screening,read_review_package,/loan-review/CASE-0001,GET,403,deny,6.288500,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-credit-aml-loan_approver-loan_approval,credit,aml,loan_approver,loan_approval,request_aml_screening,/aml-screening,POST,403,deny,8.671400,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-credit-aml-loan_approver-loan_screening,credit,aml,loan_approver,loan_screening,request_aml_screening,/aml-screening,POST,403,deny,7.366000,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-credit-aml-loan_reviewer-loan_approval,credit,aml,loan_reviewer,loan_approval,request_aml_screening,/aml-screening,POST,403,deny,6.880600,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-credit-aml-loan_reviewer-loan_screening,credit,aml,loan_reviewer,loan_screening,request_aml_screening,/aml-screening,POST,403,deny,7.159700,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-credit-approval-loan_approver-loan_approval,credit,approval,loan_approver,loan_approval,submit_for_approval,/approval-requests,POST,403,deny,6.694300,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-credit-approval-loan_approver-loan_screening,credit,approval,loan_approver,loan_screening,submit_for_approval,/approval-requests,POST,403,deny,6.883800,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-credit-approval-loan_reviewer-loan_approval,credit,approval,loan_reviewer,loan_approval,submit_for_approval,/approval-requests,POST,403,deny,7.179700,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-credit-approval-loan_reviewer-loan_screening,credit,approval,loan_reviewer,loan_screening,submit_for_approval,/approval-requests,POST,403,deny,9.239500,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-credit-customer-loan_approver-loan_approval,credit,customer,loan_approver,loan_approval,read_customer_profile,/customer-profile/CASE-0001,GET,403,deny,8.021200,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-credit-customer-loan_approver-loan_screening,credit,customer,loan_approver,loan_screening,read_customer_profile,/customer-profile/CASE-0001,GET,403,deny,7.424500,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-credit-customer-loan_reviewer-loan_approval,credit,customer,loan_reviewer,loan_approval,read_customer_profile,/customer-profile/CASE-0001,GET,403,deny,6.857200,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-credit-customer-loan_reviewer-loan_screening,credit,customer,loan_reviewer,loan_screening,read_customer_profile,/customer-profile/CASE-0001,GET,403,deny,7.246800,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-credit-loan-loan_approver-loan_approval,credit,loan,loan_approver,loan_approval,read_review_package,/loan-review/CASE-0001,GET,403,deny,8.743600,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-credit-loan-loan_approver-loan_screening,credit,loan,loan_approver,loan_screening,read_review_package,/loan-review/CASE-0001,GET,403,deny,6.786000,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-credit-loan-loan_reviewer-loan_approval,credit,loan,loan_reviewer,loan_approval,read_review_package,/loan-review/CASE-0001,GET,403,deny,7.477700,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-credit-loan-loan_reviewer-loan_screening,credit,loan,loan_reviewer,loan_screening,read_review_package,/loan-review/CASE-0001,GET,403,deny,6.666700,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-customer-aml-loan_approver-loan_approval,customer,aml,loan_approver,loan_approval,request_aml_screening,/aml-screening,POST,403,deny,8.364400,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-customer-aml-loan_approver-loan_screening,customer,aml,loan_approver,loan_screening,request_aml_screening,/aml-screening,POST,403,deny,7.020400,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-customer-aml-loan_reviewer-loan_approval,customer,aml,loan_reviewer,loan_approval,request_aml_screening,/aml-screening,POST,403,deny,7.617400,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-customer-aml-loan_reviewer-loan_screening,customer,aml,loan_reviewer,loan_screening,request_aml_screening,/aml-screening,POST,403,deny,7.596000,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-customer-approval-loan_approver-loan_approval,customer,approval,loan_approver,loan_approval,submit_for_approval,/approval-requests,POST,403,deny,7.659100,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-customer-approval-loan_approver-loan_screening,customer,approval,loan_approver,loan_screening,submit_for_approval,/approval-requests,POST,403,deny,7.041700,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-customer-approval-loan_reviewer-loan_approval,customer,approval,loan_reviewer,loan_approval,submit_for_approval,/approval-requests,POST,403,deny,7.857200,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-customer-approval-loan_reviewer-loan_screening,customer,approval,loan_reviewer,loan_screening,submit_for_approval,/approval-requests,POST,403,deny,6.477300,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-customer-credit-loan_approver-loan_approval,customer,credit,loan_approver,loan_approval,request_credit_assessment,/credit-assessment,POST,403,deny,8.307000,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-customer-credit-loan_approver-loan_screening,customer,credit,loan_approver,loan_screening,request_credit_assessment,/credit-assessment,POST,403,deny,7.467300,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-customer-credit-loan_reviewer-loan_approval,customer,credit,loan_reviewer,loan_approval,request_credit_assessment,/credit-assessment,POST,403,deny,6.607800,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-customer-credit-loan_reviewer-loan_screening,customer,credit,loan_reviewer,loan_screening,request_credit_assessment,/credit-assessment,POST,403,deny,8.833600,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-customer-loan-loan_approver-loan_approval,customer,loan,loan_approver,loan_approval,read_review_package,/loan-review/CASE-0001,GET,403,deny,6.464600,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-customer-loan-loan_approver-loan_screening,customer,loan,loan_approver,loan_screening,read_review_package,/loan-review/CASE-0001,GET,403,deny,6.879100,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-customer-loan-loan_reviewer-loan_approval,customer,loan,loan_reviewer,loan_approval,read_review_package,/loan-review/CASE-0001,GET,403,deny,8.517200,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-customer-loan-loan_reviewer-loan_screening,customer,loan,loan_reviewer,loan_screening,read_review_package,/loan-review/CASE-0001,GET,403,deny,5.977500,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-loan-aml-loan_approver-loan_approval,loan,aml,loan_approver,loan_approval,request_aml_screening,/aml-screening,POST,403,deny,31.403400,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-loan-aml-loan_approver-loan_screening,loan,aml,loan_approver,loan_screening,request_aml_screening,/aml-screening,POST,403,deny,7.718100,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-loan-aml-loan_reviewer-loan_approval,loan,aml,loan_reviewer,loan_approval,request_aml_screening,/aml-screening,POST,403,deny,7.445900,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-loan-aml-loan_reviewer-loan_screening,loan,aml,loan_reviewer,loan_screening,request_aml_screening,/aml-screening,POST,200,allow,18.606400,,allow,role_based_microsegment_policy,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-loan-approval-loan_approver-loan_approval,loan,approval,loan_approver,loan_approval,submit_for_approval,/approval-requests,POST,403,deny,7.006300,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-loan-approval-loan_approver-loan_screening,loan,approval,loan_approver,loan_screening,submit_for_approval,/approval-requests,POST,403,deny,8.824300,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-loan-approval-loan_reviewer-loan_approval,loan,approval,loan_reviewer,loan_approval,submit_for_approval,/approval-requests,POST,200,allow,21.061400,,allow,role_based_microsegment_policy,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-loan-approval-loan_reviewer-loan_screening,loan,approval,loan_reviewer,loan_screening,submit_for_approval,/approval-requests,POST,403,deny,8.334700,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-loan-credit-loan_approver-loan_approval,loan,credit,loan_approver,loan_approval,request_credit_assessment,/credit-assessment,POST,403,deny,5.916800,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-loan-credit-loan_approver-loan_screening,loan,credit,loan_approver,loan_screening,request_credit_assessment,/credit-assessment,POST,403,deny,8.147400,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-loan-credit-loan_reviewer-loan_approval,loan,credit,loan_reviewer,loan_approval,request_credit_assessment,/credit-assessment,POST,403,deny,6.543600,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-loan-credit-loan_reviewer-loan_screening,loan,credit,loan_reviewer,loan_screening,request_credit_assessment,/credit-assessment,POST,200,allow,18.455100,,allow,role_based_microsegment_policy,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-loan-customer-loan_approver-loan_approval,loan,customer,loan_approver,loan_approval,read_customer_profile,/customer-profile/CASE-0001,GET,403,deny,7.108800,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-loan-customer-loan_approver-loan_screening,loan,customer,loan_approver,loan_screening,read_customer_profile,/customer-profile/CASE-0001,GET,403,deny,6.128900,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-loan-customer-loan_reviewer-loan_approval,loan,customer,loan_reviewer,loan_approval,read_customer_profile,/customer-profile/CASE-0001,GET,403,deny,7.056900,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T042603Z,PS-loan-customer-loan_reviewer-loan_screening,loan,customer,loan_reviewer,loan_screening,read_customer_profile,/customer-profile/CASE-0001,GET,200,allow,14.320800,,allow,role_based_microsegment_policy,false
