mode,source_asset,target_asset,source_business,target_business,source_tier,target_tier,target_port,reachable,attempts,stable,elapsed_ms,error
segmentation_only,aml_app,customer_db,aml,customer,app,db,5432,false,3,true,3968.104,gaierror: [Errno -2] Name or service not known
segmentation_only,aml_app,loan_app,aml,loan,app,app,8000,false,3,true,3966.902,gaierror: [Errno -2] Name or service not known
segmentation_only,aml_app,loan_db,aml,loan,app,db,5432,false,3,true,3961.664,gaierror: [Errno -2] Name or service not known
segmentation_only,aml_app,credit_app,aml,credit,app,app,8000,false,3,true,3959.002,gaierror: [Errno -2] Name or service not known
segmentation_only,aml_app,credit_db,aml,credit,app,db,5432,false,3,true,3975.069,gaierror: [Errno -2] Name or service not known
segmentation_only,aml_app,aml_db,aml,aml,app,db,5432,true,3,true,0.818,
segmentation_only,aml_app,approval_app,aml,approval,app,app,8000,false,3,true,3973.981,gaierror: [Errno -2] Name or service not known
segmentation_only,aml_app,approval_db,aml,approval,app,db,5432,false,3,true,3979.897,gaierror: [Errno -2] Name or service not known
segmentation_only,aml_db,customer_app,aml,customer,db,app,8000,false,3,true,3974.138,gaierror: [Errno -2] Name or service not known
segmentation_only,aml_db,customer_db,aml,customer,db,db,5432,false,3,true,3970.093,gaierror: [Errno -2] Name or service not known
segmentation_only,aml_db,loan_app,aml,loan,db,app,8000,false,3,true,3964.937,gaierror: [Errno -2] Name or service not known
segmentation_only,aml_db,loan_db,aml,loan,db,db,5432,false,3,true,3956.384,gaierror: [Errno -2] Name or service not known
segmentation_only,aml_db,credit_app,aml,credit,db,app,8000,false,3,true,3975.677,gaierror: [Errno -2] Name or service not known
segmentation_only,aml_db,credit_db,aml,credit,db,db,5432,false,3,true,3980.739,gaierror: [Errno -2] Name or service not known
segmentation_only,aml_db,aml_app,aml,aml,db,app,8000,true,3,true,0.808,
segmentation_only,aml_db,approval_app,aml,approval,db,app,8000,false,3,true,3967.230,gaierror: [Errno -2] Name or service not known
segmentation_only,aml_db,approval_db,aml,approval,db,db,5432,false,3,true,3975.613,gaierror: [Errno -2] Name or service not known
segmentation_only,approval_app,customer_app,approval,customer,app,app,8000,false,3,true,3964.637,gaierror: [Errno -2] Name or service not known
segmentation_only,approval_app,customer_db,approval,customer,app,db,5432,false,3,true,3983.072,gaierror: [Errno -2] Name or service not known
segmentation_only,approval_app,loan_app,approval,loan,app,app,8000,false,3,true,3964.750,gaierror: [Errno -2] Name or service not known
segmentation_only,approval_app,loan_db,approval,loan,app,db,5432,false,3,true,3986.064,gaierror: [Errno -2] Name or service not known
segmentation_only,approval_app,credit_app,approval,credit,app,app,8000,false,3,true,3977.111,gaierror: [Errno -2] Name or service not known
segmentation_only,approval_app,credit_db,approval,credit,app,db,5432,false,3,true,3967.572,gaierror: [Errno -2] Name or service not known
segmentation_only,approval_app,aml_app,approval,aml,app,app,8000,false,3,true,3971.435,gaierror: [Errno -2] Name or service not known
segmentation_only,approval_app,aml_db,approval,aml,app,db,5432,false,3,true,3981.935,gaierror: [Errno -2] Name or service not known
segmentation_only,approval_app,approval_db,approval,approval,app,db,5432,true,3,true,0.719,
segmentation_only,approval_db,customer_app,approval,customer,db,app,8000,false,3,true,3953.291,gaierror: [Errno -2] Name or service not known
segmentation_only,approval_db,customer_db,approval,customer,db,db,5432,false,3,true,3981.715,gaierror: [Errno -2] Name or service not known; gaierror: [Errno -5] No address associated with hostname
segmentation_only,approval_db,loan_app,approval,loan,db,app,8000,false,3,true,3971.233,gaierror: [Errno -2] Name or service not known
segmentation_only,approval_db,loan_db,approval,loan,db,db,5432,false,3,true,3976.170,gaierror: [Errno -2] Name or service not known
segmentation_only,approval_db,credit_app,approval,credit,db,app,8000,false,3,true,3965.641,gaierror: [Errno -2] Name or service not known
segmentation_only,approval_db,credit_db,approval,credit,db,db,5432,false,3,true,3972.633,gaierror: [Errno -2] Name or service not known
segmentation_only,approval_db,aml_app,approval,aml,db,app,8000,false,3,true,3972.009,gaierror: [Errno -2] Name or service not known
segmentation_only,approval_db,aml_db,approval,aml,db,db,5432,false,3,true,3975.615,gaierror: [Errno -2] Name or service not known
segmentation_only,approval_db,approval_app,approval,approval,db,app,8000,true,3,true,0.414,
