mode,source_asset,target_asset,source_business,target_business,source_tier,target_tier,target_port,reachable,attempts,stable,elapsed_ms,error
segmentation_only,credit_db,aml_db,credit,aml,db,db,5432,false,3,true,3972.158,gaierror: [Errno -2] Name or service not known
segmentation_only,credit_db,approval_app,credit,approval,db,app,8000,false,3,true,3964.701,gaierror: [Errno -2] Name or service not known
segmentation_only,credit_db,approval_db,credit,approval,db,db,5432,false,3,true,3985.016,gaierror: [Errno -2] Name or service not known
segmentation_only,aml_app,customer_app,aml,customer,app,app,8000,false,3,true,3972.987,gaierror: [Errno -2] Name or service not known
segmentation_only,aml_app,customer_db,aml,customer,app,db,5432,false,3,true,3969.107,gaierror: [Errno -2] Name or service not known
segmentation_only,aml_app,loan_app,aml,loan,app,app,8000,false,3,true,3970.339,gaierror: [Errno -2] Name or service not known
segmentation_only,aml_app,loan_db,aml,loan,app,db,5432,false,3,true,3971.929,gaierror: [Errno -2] Name or service not known
segmentation_only,aml_app,credit_app,aml,credit,app,app,8000,false,3,true,3976.760,gaierror: [Errno -2] Name or service not known
segmentation_only,aml_app,credit_db,aml,credit,app,db,5432,false,3,true,3976.397,gaierror: [Errno -2] Name or service not known
segmentation_only,aml_app,aml_db,aml,aml,app,db,5432,true,3,true,0.641,
segmentation_only,aml_app,approval_app,aml,approval,app,app,8000,false,3,true,3969.235,gaierror: [Errno -2] Name or service not known
segmentation_only,aml_app,approval_db,aml,approval,app,db,5432,false,3,true,3979.564,gaierror: [Errno -2] Name or service not known
segmentation_only,aml_db,customer_app,aml,customer,db,app,8000,false,3,true,3987.655,gaierror: [Errno -2] Name or service not known
segmentation_only,aml_db,customer_db,aml,customer,db,db,5432,false,3,true,3973.877,gaierror: [Errno -2] Name or service not known
segmentation_only,aml_db,loan_app,aml,loan,db,app,8000,false,3,true,3989.828,gaierror: [Errno -2] Name or service not known
segmentation_only,aml_db,loan_db,aml,loan,db,db,5432,false,3,true,3963.845,gaierror: [Errno -2] Name or service not known
segmentation_only,aml_db,credit_app,aml,credit,db,app,8000,false,3,true,3955.625,gaierror: [Errno -2] Name or service not known
segmentation_only,aml_db,credit_db,aml,credit,db,db,5432,false,3,true,3965.787,gaierror: [Errno -2] Name or service not known
segmentation_only,aml_db,aml_app,aml,aml,db,app,8000,true,3,true,0.357,
segmentation_only,aml_db,approval_app,aml,approval,db,app,8000,false,3,true,3980.518,gaierror: [Errno -2] Name or service not known
segmentation_only,aml_db,approval_db,aml,approval,db,db,5432,false,3,true,3970.573,gaierror: [Errno -2] Name or service not known
segmentation_only,approval_app,customer_app,approval,customer,app,app,8000,false,3,true,3983.743,gaierror: [Errno -2] Name or service not known
segmentation_only,approval_app,customer_db,approval,customer,app,db,5432,false,3,true,3963.481,gaierror: [Errno -2] Name or service not known
segmentation_only,approval_app,loan_app,approval,loan,app,app,8000,false,3,true,3977.685,gaierror: [Errno -2] Name or service not known
segmentation_only,approval_app,loan_db,approval,loan,app,db,5432,false,3,true,3967.844,gaierror: [Errno -2] Name or service not known
segmentation_only,approval_app,credit_app,approval,credit,app,app,8000,false,3,true,3966.277,gaierror: [Errno -2] Name or service not known
segmentation_only,approval_app,credit_db,approval,credit,app,db,5432,false,3,true,3970.203,gaierror: [Errno -2] Name or service not known
segmentation_only,approval_app,aml_app,approval,aml,app,app,8000,false,3,true,3975.183,gaierror: [Errno -2] Name or service not known
segmentation_only,approval_app,aml_db,approval,aml,app,db,5432,false,3,true,3968.902,gaierror: [Errno -2] Name or service not known
segmentation_only,approval_app,approval_db,approval,approval,app,db,5432,true,3,true,0.748,
segmentation_only,approval_db,customer_app,approval,customer,db,app,8000,false,3,true,3992.075,gaierror: [Errno -2] Name or service not known
segmentation_only,approval_db,customer_db,approval,customer,db,db,5432,false,3,true,3963.779,gaierror: [Errno -2] Name or service not known
segmentation_only,approval_db,loan_app,approval,loan,db,app,8000,false,3,true,3978.966,gaierror: [Errno -2] Name or service not known
segmentation_only,approval_db,loan_db,approval,loan,db,db,5432,false,3,true,3967.384,gaierror: [Errno -2] Name or service not known
segmentation_only,approval_db,credit_app,approval,credit,db,app,8000,false,3,true,3993.462,gaierror: [Errno -2] Name or service not known; gaierror: [Errno -5] No address associated with hostname
segmentation_only,approval_db,credit_db,approval,credit,db,db,5432,false,3,true,3967.623,gaierror: [Errno -2] Name or service not known
segmentation_only,approval_db,aml_app,approval,aml,db,app,8000,false,3,true,3975.633,gaierror: [Errno -2] Name or service not known
segmentation_only,approval_db,aml_db,approval,aml,db,db,5432,false,3,true,3970.138,gaierror: [Errno -2] Name or service not known
segmentation_only,approval_db,approval_app,approval,approval,db,app,8000,true,3,true,0.515,
