mode,experiment_run_id,attempt_id,source_business,destination,role,purpose,action,path,method,status_code,actual,latency_ms,error,audit_decision,audit_reason,is_execution_error
proposed,policyspace-proposed-20260818T045913Z,PS-approval-credit-loan_reviewer-loan_screening,approval,credit,loan_reviewer,loan_screening,request_credit_assessment,/credit-assessment,POST,403,deny,6.244000,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-approval-customer-loan_approver-loan_approval,approval,customer,loan_approver,loan_approval,read_customer_profile,/customer-profile/CASE-0001,GET,403,deny,7.143800,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-approval-customer-loan_approver-loan_screening,approval,customer,loan_approver,loan_screening,read_customer_profile,/customer-profile/CASE-0001,GET,403,deny,7.052700,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-approval-customer-loan_reviewer-loan_approval,approval,customer,loan_reviewer,loan_approval,read_customer_profile,/customer-profile/CASE-0001,GET,403,deny,6.969300,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-approval-customer-loan_reviewer-loan_screening,approval,customer,loan_reviewer,loan_screening,read_customer_profile,/customer-profile/CASE-0001,GET,403,deny,6.259400,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-approval-loan-loan_approver-loan_approval,approval,loan,loan_approver,loan_approval,read_review_package,/loan-review/CASE-0001,GET,200,allow,15.580200,,allow,role_based_microsegment_policy,false
proposed,policyspace-proposed-20260818T045913Z,PS-approval-loan-loan_approver-loan_screening,approval,loan,loan_approver,loan_screening,read_review_package,/loan-review/CASE-0001,GET,403,deny,7.051300,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-approval-loan-loan_reviewer-loan_approval,approval,loan,loan_reviewer,loan_approval,read_review_package,/loan-review/CASE-0001,GET,403,deny,6.347400,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-approval-loan-loan_reviewer-loan_screening,approval,loan,loan_reviewer,loan_screening,read_review_package,/loan-review/CASE-0001,GET,403,deny,5.706300,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-credit-aml-loan_approver-loan_approval,credit,aml,loan_approver,loan_approval,request_aml_screening,/aml-screening,POST,403,deny,32.540100,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-credit-aml-loan_approver-loan_screening,credit,aml,loan_approver,loan_screening,request_aml_screening,/aml-screening,POST,403,deny,6.529500,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-credit-aml-loan_reviewer-loan_approval,credit,aml,loan_reviewer,loan_approval,request_aml_screening,/aml-screening,POST,403,deny,7.485500,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-credit-aml-loan_reviewer-loan_screening,credit,aml,loan_reviewer,loan_screening,request_aml_screening,/aml-screening,POST,403,deny,5.910500,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-credit-approval-loan_approver-loan_approval,credit,approval,loan_approver,loan_approval,submit_for_approval,/approval-requests,POST,403,deny,6.494900,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-credit-approval-loan_approver-loan_screening,credit,approval,loan_approver,loan_screening,submit_for_approval,/approval-requests,POST,403,deny,6.601500,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-credit-approval-loan_reviewer-loan_approval,credit,approval,loan_reviewer,loan_approval,submit_for_approval,/approval-requests,POST,403,deny,6.946900,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-credit-approval-loan_reviewer-loan_screening,credit,approval,loan_reviewer,loan_screening,submit_for_approval,/approval-requests,POST,403,deny,5.403000,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-credit-customer-loan_approver-loan_approval,credit,customer,loan_approver,loan_approval,read_customer_profile,/customer-profile/CASE-0001,GET,403,deny,7.781700,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-credit-customer-loan_approver-loan_screening,credit,customer,loan_approver,loan_screening,read_customer_profile,/customer-profile/CASE-0001,GET,403,deny,8.177800,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-credit-customer-loan_reviewer-loan_approval,credit,customer,loan_reviewer,loan_approval,read_customer_profile,/customer-profile/CASE-0001,GET,403,deny,6.568100,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-credit-customer-loan_reviewer-loan_screening,credit,customer,loan_reviewer,loan_screening,read_customer_profile,/customer-profile/CASE-0001,GET,403,deny,6.223800,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-credit-loan-loan_approver-loan_approval,credit,loan,loan_approver,loan_approval,read_review_package,/loan-review/CASE-0001,GET,403,deny,5.846400,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-credit-loan-loan_approver-loan_screening,credit,loan,loan_approver,loan_screening,read_review_package,/loan-review/CASE-0001,GET,403,deny,7.409000,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-credit-loan-loan_reviewer-loan_approval,credit,loan,loan_reviewer,loan_approval,read_review_package,/loan-review/CASE-0001,GET,403,deny,5.388100,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-credit-loan-loan_reviewer-loan_screening,credit,loan,loan_reviewer,loan_screening,read_review_package,/loan-review/CASE-0001,GET,403,deny,7.436500,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-customer-aml-loan_approver-loan_approval,customer,aml,loan_approver,loan_approval,request_aml_screening,/aml-screening,POST,403,deny,8.679900,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-customer-aml-loan_approver-loan_screening,customer,aml,loan_approver,loan_screening,request_aml_screening,/aml-screening,POST,403,deny,6.260900,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-customer-aml-loan_reviewer-loan_approval,customer,aml,loan_reviewer,loan_approval,request_aml_screening,/aml-screening,POST,403,deny,8.449500,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-customer-aml-loan_reviewer-loan_screening,customer,aml,loan_reviewer,loan_screening,request_aml_screening,/aml-screening,POST,403,deny,8.373800,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-customer-approval-loan_approver-loan_approval,customer,approval,loan_approver,loan_approval,submit_for_approval,/approval-requests,POST,403,deny,6.929200,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-customer-approval-loan_approver-loan_screening,customer,approval,loan_approver,loan_screening,submit_for_approval,/approval-requests,POST,403,deny,6.778500,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-customer-approval-loan_reviewer-loan_approval,customer,approval,loan_reviewer,loan_approval,submit_for_approval,/approval-requests,POST,403,deny,8.623500,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-customer-approval-loan_reviewer-loan_screening,customer,approval,loan_reviewer,loan_screening,submit_for_approval,/approval-requests,POST,403,deny,6.406600,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-customer-credit-loan_approver-loan_approval,customer,credit,loan_approver,loan_approval,request_credit_assessment,/credit-assessment,POST,403,deny,8.008300,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-customer-credit-loan_approver-loan_screening,customer,credit,loan_approver,loan_screening,request_credit_assessment,/credit-assessment,POST,403,deny,5.914900,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-customer-credit-loan_reviewer-loan_approval,customer,credit,loan_reviewer,loan_approval,request_credit_assessment,/credit-assessment,POST,403,deny,7.546100,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-customer-credit-loan_reviewer-loan_screening,customer,credit,loan_reviewer,loan_screening,request_credit_assessment,/credit-assessment,POST,403,deny,6.055600,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-customer-loan-loan_approver-loan_approval,customer,loan,loan_approver,loan_approval,read_review_package,/loan-review/CASE-0001,GET,403,deny,8.599100,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-customer-loan-loan_approver-loan_screening,customer,loan,loan_approver,loan_screening,read_review_package,/loan-review/CASE-0001,GET,403,deny,7.665100,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-customer-loan-loan_reviewer-loan_approval,customer,loan,loan_reviewer,loan_approval,read_review_package,/loan-review/CASE-0001,GET,403,deny,8.423800,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-customer-loan-loan_reviewer-loan_screening,customer,loan,loan_reviewer,loan_screening,read_review_package,/loan-review/CASE-0001,GET,403,deny,6.558800,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-loan-aml-loan_approver-loan_approval,loan,aml,loan_approver,loan_approval,request_aml_screening,/aml-screening,POST,403,deny,24.158000,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-loan-aml-loan_approver-loan_screening,loan,aml,loan_approver,loan_screening,request_aml_screening,/aml-screening,POST,403,deny,7.021000,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-loan-aml-loan_reviewer-loan_approval,loan,aml,loan_reviewer,loan_approval,request_aml_screening,/aml-screening,POST,403,deny,9.875300,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-loan-aml-loan_reviewer-loan_screening,loan,aml,loan_reviewer,loan_screening,request_aml_screening,/aml-screening,POST,200,allow,18.038700,,allow,role_based_microsegment_policy,false
proposed,policyspace-proposed-20260818T045913Z,PS-loan-approval-loan_approver-loan_approval,loan,approval,loan_approver,loan_approval,submit_for_approval,/approval-requests,POST,403,deny,9.486300,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-loan-approval-loan_approver-loan_screening,loan,approval,loan_approver,loan_screening,submit_for_approval,/approval-requests,POST,403,deny,8.663300,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-loan-approval-loan_reviewer-loan_approval,loan,approval,loan_reviewer,loan_approval,submit_for_approval,/approval-requests,POST,200,allow,19.718400,,allow,role_based_microsegment_policy,false
proposed,policyspace-proposed-20260818T045913Z,PS-loan-approval-loan_reviewer-loan_screening,loan,approval,loan_reviewer,loan_screening,submit_for_approval,/approval-requests,POST,403,deny,8.281800,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-loan-credit-loan_approver-loan_approval,loan,credit,loan_approver,loan_approval,request_credit_assessment,/credit-assessment,POST,403,deny,6.275700,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-loan-credit-loan_approver-loan_screening,loan,credit,loan_approver,loan_screening,request_credit_assessment,/credit-assessment,POST,403,deny,7.150400,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-loan-credit-loan_reviewer-loan_approval,loan,credit,loan_reviewer,loan_approval,request_credit_assessment,/credit-assessment,POST,403,deny,6.063600,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-loan-credit-loan_reviewer-loan_screening,loan,credit,loan_reviewer,loan_screening,request_credit_assessment,/credit-assessment,POST,200,allow,17.493500,,allow,role_based_microsegment_policy,false
proposed,policyspace-proposed-20260818T045913Z,PS-loan-customer-loan_approver-loan_approval,loan,customer,loan_approver,loan_approval,read_customer_profile,/customer-profile/CASE-0001,GET,403,deny,6.312500,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-loan-customer-loan_approver-loan_screening,loan,customer,loan_approver,loan_screening,read_customer_profile,/customer-profile/CASE-0001,GET,403,deny,7.201000,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-loan-customer-loan_reviewer-loan_approval,loan,customer,loan_reviewer,loan_approval,read_customer_profile,/customer-profile/CASE-0001,GET,403,deny,6.175800,,deny,role_purpose_action_mismatch,false
proposed,policyspace-proposed-20260818T045913Z,PS-loan-customer-loan_reviewer-loan_screening,loan,customer,loan_reviewer,loan_screening,read_customer_profile,/customer-profile/CASE-0001,GET,200,allow,15.140900,,allow,role_based_microsegment_policy,false
