mode,experiment_run_id,attempt_id,source_business,destination,role,purpose,action,path,method,status_code,actual,latency_ms,error,audit_decision,audit_reason,is_execution_error
baseline,policyspace-baseline-20260819T015642Z,PS-credit-customer-loan_approver-loan_screening,credit,customer,loan_approver,loan_screening,read_customer_profile,/customer-profile/CASE-0001,GET,200,allow,16.292000,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-credit-customer-loan_reviewer-loan_approval,credit,customer,loan_reviewer,loan_approval,read_customer_profile,/customer-profile/CASE-0001,GET,200,allow,15.071600,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-credit-customer-loan_reviewer-loan_screening,credit,customer,loan_reviewer,loan_screening,read_customer_profile,/customer-profile/CASE-0001,GET,200,allow,15.379000,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-credit-loan-loan_approver-loan_approval,credit,loan,loan_approver,loan_approval,read_review_package,/loan-review/CASE-0001,GET,200,allow,15.463600,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-credit-loan-loan_approver-loan_screening,credit,loan,loan_approver,loan_screening,read_review_package,/loan-review/CASE-0001,GET,200,allow,15.959100,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-credit-loan-loan_reviewer-loan_approval,credit,loan,loan_reviewer,loan_approval,read_review_package,/loan-review/CASE-0001,GET,200,allow,15.196500,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-credit-loan-loan_reviewer-loan_screening,credit,loan,loan_reviewer,loan_screening,read_review_package,/loan-review/CASE-0001,GET,200,allow,15.646600,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-customer-aml-loan_approver-loan_approval,customer,aml,loan_approver,loan_approval,request_aml_screening,/aml-screening,POST,200,allow,31.374800,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-customer-aml-loan_approver-loan_screening,customer,aml,loan_approver,loan_screening,request_aml_screening,/aml-screening,POST,200,allow,16.800700,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-customer-aml-loan_reviewer-loan_approval,customer,aml,loan_reviewer,loan_approval,request_aml_screening,/aml-screening,POST,200,allow,16.864300,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-customer-aml-loan_reviewer-loan_screening,customer,aml,loan_reviewer,loan_screening,request_aml_screening,/aml-screening,POST,200,allow,16.726700,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-customer-approval-loan_approver-loan_approval,customer,approval,loan_approver,loan_approval,submit_for_approval,/approval-requests,POST,200,allow,16.093000,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-customer-approval-loan_approver-loan_screening,customer,approval,loan_approver,loan_screening,submit_for_approval,/approval-requests,POST,200,allow,15.659300,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-customer-approval-loan_reviewer-loan_approval,customer,approval,loan_reviewer,loan_approval,submit_for_approval,/approval-requests,POST,200,allow,16.335300,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-customer-approval-loan_reviewer-loan_screening,customer,approval,loan_reviewer,loan_screening,submit_for_approval,/approval-requests,POST,200,allow,15.616400,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-customer-credit-loan_approver-loan_approval,customer,credit,loan_approver,loan_approval,request_credit_assessment,/credit-assessment,POST,200,allow,16.146100,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-customer-credit-loan_approver-loan_screening,customer,credit,loan_approver,loan_screening,request_credit_assessment,/credit-assessment,POST,200,allow,16.009000,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-customer-credit-loan_reviewer-loan_approval,customer,credit,loan_reviewer,loan_approval,request_credit_assessment,/credit-assessment,POST,200,allow,15.809600,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-customer-credit-loan_reviewer-loan_screening,customer,credit,loan_reviewer,loan_screening,request_credit_assessment,/credit-assessment,POST,200,allow,14.799400,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-customer-loan-loan_approver-loan_approval,customer,loan,loan_approver,loan_approval,read_review_package,/loan-review/CASE-0001,GET,200,allow,13.679300,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-customer-loan-loan_approver-loan_screening,customer,loan,loan_approver,loan_screening,read_review_package,/loan-review/CASE-0001,GET,200,allow,13.910900,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-customer-loan-loan_reviewer-loan_approval,customer,loan,loan_reviewer,loan_approval,read_review_package,/loan-review/CASE-0001,GET,200,allow,13.845900,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-customer-loan-loan_reviewer-loan_screening,customer,loan,loan_reviewer,loan_screening,read_review_package,/loan-review/CASE-0001,GET,200,allow,14.427300,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-loan-aml-loan_approver-loan_approval,loan,aml,loan_approver,loan_approval,request_aml_screening,/aml-screening,POST,200,allow,27.024900,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-loan-aml-loan_approver-loan_screening,loan,aml,loan_approver,loan_screening,request_aml_screening,/aml-screening,POST,200,allow,15.845600,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-loan-aml-loan_reviewer-loan_approval,loan,aml,loan_reviewer,loan_approval,request_aml_screening,/aml-screening,POST,200,allow,17.204100,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-loan-aml-loan_reviewer-loan_screening,loan,aml,loan_reviewer,loan_screening,request_aml_screening,/aml-screening,POST,200,allow,16.755200,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-loan-approval-loan_approver-loan_approval,loan,approval,loan_approver,loan_approval,submit_for_approval,/approval-requests,POST,200,allow,16.266700,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-loan-approval-loan_approver-loan_screening,loan,approval,loan_approver,loan_screening,submit_for_approval,/approval-requests,POST,200,allow,15.785000,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-loan-approval-loan_reviewer-loan_approval,loan,approval,loan_reviewer,loan_approval,submit_for_approval,/approval-requests,POST,200,allow,17.281700,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-loan-approval-loan_reviewer-loan_screening,loan,approval,loan_reviewer,loan_screening,submit_for_approval,/approval-requests,POST,200,allow,16.871700,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-loan-credit-loan_approver-loan_approval,loan,credit,loan_approver,loan_approval,request_credit_assessment,/credit-assessment,POST,200,allow,16.834400,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-loan-credit-loan_approver-loan_screening,loan,credit,loan_approver,loan_screening,request_credit_assessment,/credit-assessment,POST,200,allow,20.276200,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-loan-credit-loan_reviewer-loan_approval,loan,credit,loan_reviewer,loan_approval,request_credit_assessment,/credit-assessment,POST,200,allow,20.109200,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-loan-credit-loan_reviewer-loan_screening,loan,credit,loan_reviewer,loan_screening,request_credit_assessment,/credit-assessment,POST,200,allow,18.655600,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-loan-customer-loan_approver-loan_approval,loan,customer,loan_approver,loan_approval,read_customer_profile,/customer-profile/CASE-0001,GET,200,allow,15.717200,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-loan-customer-loan_approver-loan_screening,loan,customer,loan_approver,loan_screening,read_customer_profile,/customer-profile/CASE-0001,GET,200,allow,15.501400,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-loan-customer-loan_reviewer-loan_approval,loan,customer,loan_reviewer,loan_approval,read_customer_profile,/customer-profile/CASE-0001,GET,200,allow,15.061000,,allow,baseline_broad_authenticated_access,false
baseline,policyspace-baseline-20260819T015642Z,PS-loan-customer-loan_reviewer-loan_screening,loan,customer,loan_reviewer,loan_screening,read_customer_profile,/customer-profile/CASE-0001,GET,200,allow,15.695700,,allow,baseline_broad_authenticated_access,false
