mode,experiment_run_id,flow,batch_id,request_id,status_code,latency_ms,error
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,163,200,14.381700,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,164,200,14.483600,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,165,200,15.692300,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,166,200,13.988600,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,167,200,14.737600,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,168,200,15.317200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,169,200,15.087800,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,170,200,14.607500,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,171,200,14.841000,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,172,200,13.964100,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,173,200,14.247200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,174,200,15.853800,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,175,200,14.175200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,176,200,14.583800,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,177,200,13.817500,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,178,200,13.988300,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,179,200,13.910000,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,180,200,13.212100,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,181,200,14.176700,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,182,200,13.661700,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,183,200,13.637200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,184,200,13.545500,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,185,200,13.608900,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,186,200,13.277300,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,187,200,13.817300,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,188,200,13.767000,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,189,200,12.997600,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,190,200,13.329200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,191,200,13.694700,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,192,200,13.837600,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,193,200,13.945000,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,194,200,14.354800,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,195,200,13.982400,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,196,200,13.907700,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,197,200,14.521900,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,198,200,14.060400,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,199,200,13.595900,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,1,200,200,15.121900,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,1,200,14.831300,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,2,200,14.780200,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,3,200,13.990800,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,4,200,14.646000,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,5,200,14.363500,
policy_only,perf-policy_only-20260814T154505Z,loan_to_customer,2,6,200,15.069300,
