mode,experiment_run_id,attempt_id,source_business,destination,role,purpose,action,method,status_code,actual,latency_ms,error,audit_decision,audit_reason,is_execution_error
policy_only,policyspace-policy_only-20260818T014518Z,PS-credit-loan-loan_approver-loan_screening,credit,loan,loan_approver,loan_screening,/loan-review/CASE-0001,GET,403,deny,6.155400,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-credit-loan-loan_reviewer-loan_approval,credit,loan,loan_reviewer,loan_approval,/loan-review/CASE-0001,GET,403,deny,6.212000,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-credit-loan-loan_reviewer-loan_screening,credit,loan,loan_reviewer,loan_screening,/loan-review/CASE-0001,GET,403,deny,5.884400,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-customer-aml-loan_approver-loan_approval,customer,aml,loan_approver,loan_approval,/aml-screening,POST,403,deny,20.763000,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-customer-aml-loan_approver-loan_screening,customer,aml,loan_approver,loan_screening,/aml-screening,POST,403,deny,8.064300,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-customer-aml-loan_reviewer-loan_approval,customer,aml,loan_reviewer,loan_approval,/aml-screening,POST,403,deny,5.773900,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-customer-aml-loan_reviewer-loan_screening,customer,aml,loan_reviewer,loan_screening,/aml-screening,POST,403,deny,5.693800,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-customer-approval-loan_approver-loan_approval,customer,approval,loan_approver,loan_approval,/approval-requests,POST,403,deny,8.012200,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-customer-approval-loan_approver-loan_screening,customer,approval,loan_approver,loan_screening,/approval-requests,POST,403,deny,5.208800,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-customer-approval-loan_reviewer-loan_approval,customer,approval,loan_reviewer,loan_approval,/approval-requests,POST,403,deny,6.923200,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-customer-approval-loan_reviewer-loan_screening,customer,approval,loan_reviewer,loan_screening,/approval-requests,POST,403,deny,5.319200,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-customer-credit-loan_approver-loan_approval,customer,credit,loan_approver,loan_approval,/credit-assessment,POST,403,deny,5.359100,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-customer-credit-loan_approver-loan_screening,customer,credit,loan_approver,loan_screening,/credit-assessment,POST,403,deny,7.260900,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-customer-credit-loan_reviewer-loan_approval,customer,credit,loan_reviewer,loan_approval,/credit-assessment,POST,403,deny,5.099800,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-customer-credit-loan_reviewer-loan_screening,customer,credit,loan_reviewer,loan_screening,/credit-assessment,POST,403,deny,5.839000,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-customer-loan-loan_approver-loan_approval,customer,loan,loan_approver,loan_approval,/loan-review/CASE-0001,GET,403,deny,7.726000,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-customer-loan-loan_approver-loan_screening,customer,loan,loan_approver,loan_screening,/loan-review/CASE-0001,GET,403,deny,5.132200,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-customer-loan-loan_reviewer-loan_approval,customer,loan,loan_reviewer,loan_approval,/loan-review/CASE-0001,GET,403,deny,5.795700,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-customer-loan-loan_reviewer-loan_screening,customer,loan,loan_reviewer,loan_screening,/loan-review/CASE-0001,GET,403,deny,7.407200,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-loan-aml-loan_approver-loan_approval,loan,aml,loan_approver,loan_approval,/aml-screening,POST,403,deny,26.011000,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-loan-aml-loan_approver-loan_screening,loan,aml,loan_approver,loan_screening,/aml-screening,POST,403,deny,7.346300,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-loan-aml-loan_reviewer-loan_approval,loan,aml,loan_reviewer,loan_approval,/aml-screening,POST,403,deny,7.104500,,deny,role_purpose_action_mismatch,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-loan-aml-loan_reviewer-loan_screening,loan,aml,loan_reviewer,loan_screening,/aml-screening,POST,200,allow,21.659400,,allow,role_based_microsegment_policy,false
policy_only,policyspace-policy_only-20260818T014518Z,PS-loan-approval-loan_approver-loan_approval,loan,approval,loan_approver,loan_approval,/approval-requests,POST,403,deny,6.364900,,deny,role_purpose_action_mismatch,false
