mode,experiment_run_id,flow,batch_id,request_id,status_code,latency_ms,error
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,148,200,18.375800,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,149,200,18.519100,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,150,200,21.607400,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,151,200,21.789900,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,152,200,21.225800,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,153,200,22.978100,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,154,200,19.693700,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,155,200,20.366700,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,156,200,19.949500,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,157,200,20.051800,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,158,200,21.105100,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,159,200,14.454400,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,160,200,18.276400,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,161,200,21.541700,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,162,200,18.232000,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,163,200,18.613900,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,164,200,19.449200,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,165,200,19.775900,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,166,200,20.025700,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,167,200,19.704600,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,168,200,17.807200,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,169,200,19.604000,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,170,200,18.953800,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,171,200,18.168100,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,172,200,19.106800,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,173,200,18.782000,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,174,200,17.242600,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,175,200,16.518700,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,176,200,18.331500,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,177,200,19.527300,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,178,200,17.882000,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,179,200,18.511200,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,180,200,19.177800,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,181,200,19.783100,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,182,200,20.280600,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,183,200,18.205500,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,184,200,19.533700,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,185,200,18.845100,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,186,200,19.917300,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,187,200,19.526100,
segmentation_only,perf-segmentation_only-20260814T155622Z,loan_to_customer,1,188,200,18.195200,
